contig	pos	pvalue	adjust
1527	42738	8.00969257855226e-10	0.000971691850320778
1527	44412	2.15571685384643e-09	0.00261519712265953
1527	46217	9.42649394972383e-14	1.14357040026377e-07
1527	47330	1.50043585768566e-11	1.82024625857207e-05
1527	49673	1.06641769497333e-24	1.29371929456842e-18
1527	66153	9.33759450435433e-17	1.13278560849849e-10
1527	74043	2.45365066389466e-40	2.97663403465049e-34
1527	76811	2.57164588543909e-23	3.119779347691e-17
1527	79717	3.3094923659491e-114	4.01489411628932e-108
1527	79867	2.67618722383503e-47	3.24660314965935e-41
1527	80467	8.49240234712491e-34	1.03025154454028e-27
1527	81531	9.10147138115661e-107	1.10414044986932e-100
1527	83747	1.52538719806833e-87	1.8505158524006e-81
1527	85242	2.31233859600066e-62	2.80520200604522e-56
1527	87404	9.96035792264217e-22	1.20833584120637e-15
1527	89224	1.68488070826932e-13	2.04400460683338e-07
1527	89258	3.81716817280576e-16	4.63077848299844e-10
1527	89912	7.76628638971284e-54	9.42163150224818e-48
1527	91786	6.05218875730548e-33	7.34218252998135e-27
1527	92445	3.60904893996241e-14	4.3782996762707e-08
1528	135493	1.62685082091398e-08	0.0197360593913769
1528	136258	1.6823214624587e-12	2.04089987057445e-06
1528	137827	1.64091809756311e-19	1.9906715854682e-13
1528	137860	2.81366575528756e-09	0.00341338454269833
1528	153693	2.93404210949923e-10	0.000355941851492844
1528	153720	2.93404210949923e-10	0.000355941851492844
1528	153902	9.09281422610493e-14	1.10309021143281e-07
1528	162741	1.4701188202407e-09	0.00178346729618091
1528	162773	1.4701188202407e-09	0.00178346729618091
1528	187324	4.02385209173016e-09	0.00488151604582198
1528	191809	1.42711290134709e-12	1.73129488070472e-06
1528	228579	5.95512942373957e-09	0.00722443548476254
1528	229173	8.21240352131575e-09	0.0099628362698666
1528	263315	6.73951981850727e-10	0.000817601477022301
1528	263324	6.73951981850727e-10	0.000817601477022301
1528	264027	5.35503573693971e-11	6.49643482908973e-05
1528	264582	1.63303721340944e-10	0.00019811109302616
1528	264863	1.63303721340944e-10	0.00019811109302616
1528	264962	1.63303721340944e-10	0.00019811109302616
1528	265051	1.63303721340944e-10	0.00019811109302616
1528	265143	1.63303721340944e-10	0.00019811109302616
1528	265203	1.63303721340944e-10	0.00019811109302616
1528	265221	1.63303721340944e-10	0.00019811109302616
1528	265341	2.55986345920884e-09	0.00310548555622191
1528	265512	1.63303721340944e-10	0.00019811109302616
1528	266055	1.63303721340944e-10	0.00019811109302616
1528	266125	1.63303721340944e-10	0.00019811109302616
1528	266713	1.23544595720161e-08	0.0149877508574935
1528	266901	1.31787461190129e-08	0.0159877299605499
1528	267227	9.06470506950406e-10	0.00109968016315435
1528	280503	6.41054128313066e-10	0.000777691610492354
1528	290183	1.6590350314367e-08	0.0201265005321228
1528	304293	4.16183224594438e-13	5.04890598000619e-07
1528	307678	1.21709420675784e-25	1.47651175145725e-19
1528	309831	1.27939237146352e-08	0.0155208845847911
1528	309832	1.27939237146352e-08	0.0155208845847911
1528	333228	1.169430210879e-17	1.4186884131768e-11
1528	343770	1.59844537625358e-09	0.00193914601597514
1528	343922	1.59844537625358e-09	0.00193914601597514
1528	343928	1.59844537625358e-09	0.00193914601597514
1528	46908	8.51025910407513e-16	1.03241782808132e-09
1528	48185	2.64104489414254e-19	3.20397040810455e-13
1528	55251	7.99473765426456e-17	9.69877601158277e-11
1531	101084	4.18605864288287e-22	5.07829611232014e-16
1531	112310	1.86648238720586e-09	0.00226431377562686
1531	113006	3.46704163585019e-08	0.0420602422532348
1531	118447	5.85894494522467e-09	0.00710774976557458
1531	119433	4.06201038287672e-14	4.92780758593498e-08
1531	122970	1.34498964527366e-26	1.63166746321551e-20
1531	122987	1.34118711999648e-10	0.000162705444868813
1531	123394	1.15532196542275e-11	1.40157306574279e-05
1531	124801	1.89131939531718e-21	2.29444466783206e-15
1531	124866	1.37323262556987e-26	1.66593029354695e-20
1531	126739	1.10865002680446e-48	1.3449532367677e-42
1531	137579	1.63759400470692e-11	1.98663897884018e-05
1531	138744	8.81505125667791e-19	1.06939353567825e-12
1531	139895	9.789809816381e-10	0.00118764588296935
1531	140230	3.22772275746203e-10	0.000391569572460128
1531	14764	1.5092645384588e-09	0.0018309567285086
1531	157259	1.66252062782666e-08	0.0201687858704478
1531	161137	1.05361992012542e-09	0.00127819373800056
1531	161203	1.05361992012542e-09	0.00127819373800056
1531	161220	1.05361992012542e-09	0.00127819373800056
1531	166092	2.91415776262321e-11	3.53529591893753e-05
1531	166310	1.6512131883799e-23	2.00316102341713e-17
1531	168052	1.86405175445724e-15	2.26136506566103e-09
1531	168058	1.86405175445724e-15	2.26136506566103e-09
1531	169179	1.52140752274081e-21	1.84568792917541e-15
1531	17074	3.04092436701547e-13	3.68908219122299e-07
1531	17087	3.04092436701547e-13	3.68908219122299e-07
1531	178994	2.64596954997315e-08	0.0320994472970217
1531	181846	8.61797298465078e-64	1.04548508364642e-57
1531	18255	1.17514606087369e-13	1.42562256801861e-07
1531	182719	8.61797298465078e-64	1.04548508364642e-57
1531	183489	8.37694056227584e-15	1.01624435584221e-08
1531	18513	1.17514606087369e-13	1.42562256801861e-07
1531	188849	7.59870906485086e-43	9.2183359084785e-37
1531	190448	1.63966944256537e-42	1.98915678590096e-36
1531	193326	4.90302320817432e-12	5.94807808988063e-06
1531	21984	2.83002173512691e-08	0.0343322671786053
1531	231947	1.90632053787643e-09	0.0023126432289221
1531	236214	3.43626484456814e-08	0.0416868751486362
1531	236683	3.34551613979345e-09	0.00405859617740972
1531	271787	4.05834965668912e-10	0.000492336659426412
1531	45348	1.40107670433625e-11	1.699709198482e-05
1531	46853	2.95989702442598e-12	3.59078427569726e-06
1531	69087	5.10611904533785e-09	0.00619446278925639
1531	80475	7.67143691298482e-13	9.30656533380297e-07
1531	80952	2.06947794032614e-33	2.51057681591696e-27
1531	80976	2.06947794032614e-33	2.51057681591696e-27
1531	81012	2.55241645593662e-34	3.09645126143723e-28
1531	82927	1.61011922191587e-08	0.0195330808347113
1531	82969	1.61011922191587e-08	0.0195330808347113
1531	83686	4.11297575219566e-20	4.9896359688974e-14
1531	83731	3.30006671662083e-16	4.00345943693498e-10
1531	83784	3.30006671662083e-16	4.00345943693498e-10
1531	87230	6.85832431850248e-16	8.32014185536969e-10
1531	87654	1.01339103428041e-10	0.000122939026628211
1531	87928	2.94809906590665e-10	0.000357647164130932
1531	88182	1.10341044270593e-13	1.33859686151649e-07
1531	89173	7.44083064763494e-17	9.02680649602508e-11
1531	89217	2.85051637304901e-15	3.45808968538255e-09
1531	89518	1.02561636136535e-14	1.24422136070856e-08
1531	89519	4.49065048976815e-15	5.44781018840978e-09
1531	89531	1.57053622694658e-16	1.90528817103911e-10
1531	90015	5.71502561528235e-09	0.0069331547500517
1531	90397	3.019015493687e-14	3.66250355108892e-08
1531	93324	7.4955481537501e-11	9.09318676498116e-05
1531	93438	2.81005295137064e-11	3.40900168769054e-05
1531	95182	6.69408369271166e-09	0.00812089416139469
1531	95486	2.6120815683358e-10	0.000316883369421873
1531	96486	3.31423938223267e-08	0.0402065293535866
1531	96707	8.14939580639754e-14	9.88639877555214e-08
1531	96769	1.126567943331e-14	1.36669026761229e-08
1531	98343	5.74558655681437e-10	0.000697022960346657
1531	98927	1.0028457278842e-20	1.21659728055408e-14
1531	98990	5.41619778302671e-14	6.57063325948994e-08
1532	11073	6.89401538569453e-21	8.36344029507839e-15
1532	11077	1.48754871864273e-20	1.80461229027783e-14
1532	1957	1.67925961814181e-11	2.03718540945065e-05
1532	20648	1.96489883367174e-33	2.3837071955747e-27
1532	2235	1.67925961814181e-11	2.03718540945065e-05
1532	25423	2.44233235864152e-08	0.0296290328922417
1532	25770	2.48219916851123e-08	0.0301126751028356
1532	2812	1.67925961814181e-11	2.03718540945065e-05
1532	35171	8.53645650772842e-12	1.03559595300682e-05
1535	11433	3.07385219859568e-10	0.000372902842546536
1535	137981	1.19880858060261e-09	0.00145432863551516
1535	158216	8.17525156537308e-10	0.000991776556027453
1535	158409	1.85889988438021e-11	2.25511510023643e-05
1535	162345	1.8163238068286e-08	0.0220346414463509
1535	162427	4.20645640089756e-09	0.00510304155046687
1535	207040	4.12332734232602e-15	5.0021939487061e-09
1535	207099	7.8991701423487e-09	0.00958283876233961
1535	5376	3.19188496788622e-25	3.87221928936632e-19
1535	5377	3.19188496788622e-25	3.87221928936632e-19
1535	86310	1.83425411033934e-08	0.0222521620268762
1535	89264	2.61197087808641e-08	0.0316869941089613
1535	9821	1.08016518391884e-09	0.00131039699204522
1536	26622	2.99449942487434e-08	0.0363276200478918
1539	110061	2.44498541088163e-08	0.0296612182628399
1539	110785	3.02420540349943e-08	0.0366879966422832
1539	114465	3.00271791292601e-08	0.0364273222247663
1539	131597	2.77668959819624e-08	0.0336852710260378
1539	143150	2.96625367220536e-09	0.00359849581116758
1539	146954	2.84980397600858e-10	0.000345722544447493
1539	148252	1.21101605024127e-08	0.0146913806626995
1539	149464	4.26952362108897e-09	0.00517955123330598
1539	15710	2.69539390425146e-13	3.26990363797313e-07
1539	1658	8.48548081593713e-11	0.0001029411862445
1539	17800	3.06178214578088e-08	0.0371438570124334
1539	189410	1.52390221179712e-08	0.0184871434873061
1539	191657	2.94258290218931e-15	3.56977973487645e-09
1539	192755	3.46803630217964e-10	0.000420723089980772
1539	206717	2.49583701676441e-11	3.02781219770266e-05
1539	206729	2.49583701676441e-11	3.02781219770266e-05
1539	207477	2.53772167326128e-17	3.07862435930856e-11
1539	207567	1.1062683710126e-09	0.00134206394295208
1539	24560	4.31359485519061e-09	0.00523301603060021
1539	24591	6.55677654083696e-14	7.95432067663365e-08
1539	45692	3.03836254508819e-35	3.68597432976101e-29
1539	51644	5.75818851211822e-15	6.98551760253366e-09
1539	55932	2.93669025708153e-11	3.56263110192717e-05
1539	59065	8.45955678575504e-09	0.0102626690168548
1539	68376	3.14304352606163e-09	0.00381296753842404
1539	81422	1.30052014474646e-10	0.000157771951099844
1539	89371	3.78401597990678e-12	4.59056006594402e-06
1539	89420	4.49963428565827e-12	5.4587088354749e-06
1539	91616	2.64651252593424e-12	3.21060343827449e-06
1539	97701	5.01595807541053e-62	6.08508445939391e-56
1540	120007	1.49790665949981e-08	0.018171779744389
1540	141890	1.25290072417066e-10	0.000151995024902402
1540	152957	2.25319512766338e-08	0.027334524031492
1540	17866	2.64364167791268e-11	3.20712068335137e-05
1540	3759	9.69481776652936e-10	0.00117612196993763
1540	43524	1.24248113330359e-10	0.000150730977446158
1540	53136	2.65733239074743e-14	3.22372950317329e-08
1540	60398	2.99652904390875e-14	3.63522422697267e-08
1540	61666	1.84995825830896e-09	0.00224426761127623
1540	67893	3.44650876875016e-10	0.000418111488026542
1540	7424	1.93352241753734e-11	2.34564305322334e-05
1540	97495	4.80040497005626e-10	0.00058235872873989
1540	996	6.73037206974414e-10	0.000816491722454975
1541	100547	3.07592606577726e-14	3.73154432706736e-08
1541	100687	3.07592606577726e-14	3.73154432706736e-08
1541	100771	6.01325835953184e-11	7.29495431257426e-05
1541	100816	4.31535462076414e-11	5.23515088140691e-05
1541	100899	6.32003565440264e-11	7.66711965396029e-05
1541	101003	6.64973551744463e-11	8.06709339431037e-05
1541	101026	1.03539565135234e-12	1.25608505745983e-06
1541	101051	1.03539565135234e-12	1.25608505745983e-06
1541	101052	1.03539565135234e-12	1.25608505745983e-06
1541	101056	5.6124856839383e-13	6.80875894504133e-07
1541	10490	4.97505700639363e-09	0.0060354655320214
1541	10559	1.60752218868178e-09	0.00195015750558835
1541	10604	1.60752218868178e-09	0.00195015750558835
1541	119969	5.15835494591821e-10	0.000625783251086595
1541	15366	1.4272983776991e-10	0.000173151989041378
1541	15372	1.4272983776991e-10	0.000173151989041378
1541	17273	5.55246752334584e-10	0.000673594821360939
1541	41467	2.00177803624669e-15	2.42844701578249e-09
1541	41816	4.13257629852145e-17	5.0134142736698e-11
1541	41832	5.47907891615127e-18	6.64691719173433e-12
1541	41881	4.45762857745131e-18	5.40774982059217e-12
1541	41933	6.6554887119468e-09	0.0080740728534547
1541	42055	4.45762857745131e-18	5.40774982059217e-12
1541	42306	8.66194919645547e-15	1.0508200357934e-08
1541	43304	8.66194919645547e-15	1.0508200357934e-08
1541	43341	8.66194919645547e-15	1.0508200357934e-08
1541	43355	8.66194919645547e-15	1.0508200357934e-08
1541	43389	8.66194919645547e-15	1.0508200357934e-08
1541	43510	2.23826940029631e-13	2.71534533162247e-07
1541	43537	8.66194919645547e-15	1.0508200357934e-08
1541	43552	8.66194919645547e-15	1.0508200357934e-08
1541	43572	8.66194919645547e-15	1.0508200357934e-08
1541	43646	7.19185665621225e-09	0.00872476494320061
1541	43890	2.70791212177905e-23	3.28509005097564e-17
1541	44008	2.70791212177905e-23	3.28509005097564e-17
1541	47367	8.06846415775996e-16	9.78821695066571e-10
1541	47664	8.06846415775996e-16	9.78821695066571e-10
1541	55869	4.70670855945485e-23	5.70991995535986e-17
1541	55903	1.70705979958781e-16	2.07091106057095e-10
1541	55930	3.23974184480579e-16	3.93027662031692e-10
1541	55933	3.23974184480579e-16	3.93027662031692e-10
1541	56084	1.04107527545836e-11	1.26297526504593e-05
1541	56203	5.09797040940826e-25	6.18457731232158e-19
1541	56248	1.20243260931412e-15	1.45872510782638e-09
1541	56299	5.21574943129425e-09	0.00632746034382746
1541	56305	1.20243260931412e-15	1.45872510782638e-09
1541	56639	1.41874231665733e-16	1.72114014774126e-10
1541	57050	1.34878718067728e-10	0.000163627442430274
1541	57090	1.34878718067728e-10	0.000163627442430274
1541	57319	3.47247680723737e-11	4.21261787631598e-05
1541	57330	3.47247680723737e-11	4.21261787631598e-05
1541	57384	1.09815104218079e-11	1.33221644606641e-05
1541	57430	7.08374490484418e-11	8.59360971258719e-05
1541	57432	7.08374490484418e-11	8.59360971258719e-05
1541	57433	7.08374490484418e-11	8.59360971258719e-05
1541	57460	7.08374490484418e-11	8.59360971258719e-05
1541	57479	7.08374490484418e-11	8.59360971258719e-05
1541	57480	7.08374490484418e-11	8.59360971258719e-05
1541	57481	7.08374490484418e-11	8.59360971258719e-05
1541	57736	1.25618185930669e-08	0.0152393074170861
1541	57778	2.82975590955617e-19	3.43290423289852e-13
1541	57914	1.39569622109336e-08	0.0169318189213831
1541	57924	1.39569622109336e-08	0.0169318189213831
1541	79196	2.49652664131197e-17	3.02864881227441e-11
1541	79198	2.49652664131197e-17	3.02864881227441e-11
1541	81287	1.07009221604669e-30	1.29817702143596e-24
1541	81595	1.76450417899909e-22	2.14059942223185e-16
1541	81672	2.63191010529615e-25	3.1928885846895e-19
1541	87922	1.4143821383916e-09	0.00171585061927908
1542	15633	2.59750496618834e-09	0.00315115016220656
1542	20399	4.60595205819924e-10	0.000558768770964411
1545	20004	4.28958991492979e-16	5.2038945573475e-10
1545	26399	5.06506479645329e-10	0.000614465803249333
1545	28735	6.89875848493545e-15	8.36919436220702e-09
1546	13013	3.51032220228651e-08	0.0425852982809287
1548	10520	8.9099026151752e-10	0.00108090038080867
1548	12004	1.79475742975142e-14	2.17730100211579e-08
1548	31180	8.31027716181511e-09	0.0100815711874702
1548	34017	1.19357086136673e-11	1.44797452261274e-05
1548	34199	3.88041975905385e-09	0.00470751182859739
1548	34926	1.62187110514434e-08	0.0196756482185033
1548	87872	9.02317145644544e-10	0.00109464153365295
1548	88359	3.92309417075111e-14	4.75928207777586e-08
1548	88428	3.92309417075111e-14	4.75928207777586e-08
1549	81081	1.00965288206353e-09	0.00122485534561096
1549	85977	8.86327898144198e-22	1.07524425799414e-15
1550	18448	3.90767056993385e-08	0.047405710135624
1550	29659	1.33180895246853e-09	0.00161567737164244
1550	35758	2.23144276649885e-09	0.00270706363496425
1552	12779	2.98568321206891e-13	3.62206666030534e-07
1552	13189	1.04373985262664e-09	0.00126620778351474
1552	13994	1.29917816984593e-09	0.00157609150085774
1552	14281	8.4660243756919e-16	1.02705151412487e-09
1552	14661	3.14156418400004e-14	3.81117288199873e-08
1552	16017	2.35507768068427e-10	0.000285705071293372
1554	35705	2.35681521250235e-09	0.00285915859097116
1554	36795	7.73398615861523e-10	0.000938244663839328
1555	102813	1.32380170192084e-22	1.60596341567675e-16
1555	102975	7.22628191476218e-13	8.76652777348417e-07
1555	103076	6.43703168579665e-17	7.80905280446578e-11
1555	103154	7.23282612614091e-17	8.77446685079722e-11
1555	103334	2.77763556537656e-08	0.0336967469795875
1555	103899	2.0075763680817e-08	0.0243548123305647
1555	104447	1.61818877843987e-30	1.96309762562044e-24
1555	105602	8.18383968610415e-09	0.00992818419599882
1555	107203	8.06698969674373e-09	0.00978642821565617
1555	107205	8.06698969674373e-09	0.00978642821565617
1555	107346	9.37022317894898e-10	0.00113674393984261
1555	154544	1.3820627818173e-10	0.000167664255344775
1555	154621	1.3820627818173e-10	0.000167664255344775
1555	154793	1.3820627818173e-10	0.000167664255344775
1555	87798	6.88461011464716e-14	8.35203033753363e-08
1555	88179	2.82141660991666e-14	3.42278745323734e-08
1555	92260	1.47027846762119e-10	0.00017836609716023
1555	99977	3.18887795525253e-11	3.86857134702483e-05
1556	103281	5.04337911646694e-13	6.11835015824629e-07
1556	141809	3.54719110276435e-11	4.30325715036306e-05
